Mw,Repi,dip,mech,depth,vs30,sdrop,ev_nation_code,stn,u,v,w,psa_01_u,psa_04_u,psa_07_u,psa_100_u,psa_01_v,psa_04_v,psa_07_v,psa_100_v
4.3,56.6,50,NF,7.7,948.482041,29.597443487215674,IT,FOC,2.691279,2.718629,-1.537605,2.72822,4.03794,10.6316,10.2179,1.56475,2.33333,3.8727,7.88925
4.3,58.4,50,NF,7.7,705.516993,29.597443487215674,IT,FOS,1.252006,1.3602040000000002,-0.52152,1.26076,1.41032,2.58265,2.5001,0.5278609999999999,0.715935,1.3856,1.7860599999999998
4.3,62.1,50,NF,7.7,466.863924,25.113428101114895,IT,GNU,1.472345,-1.142383,0.5848409999999999,1.47693,1.5537299999999998,2.59534,3.2434,0.5868439999999999,0.6941039999999999,0.8252200000000001,1.27791
4.3,28.3,50,NF,7.7,492.0,25.113428101114895,IT,GSA,5.211028,-4.657687,-2.769784,5.27919,5.96915,13.7553,13.2359,2.77426,3.61006,8.3679,7.80749
4.3,25.7,50,NF,7.7,1091.0,25.113428101114895,IT,LSS,-3.29121,2.6384950000000003,1.321391,3.29129,4.91579,6.68918,5.64571,1.33654,2.13151,3.42296,2.60391
4.3,181.6,50,NF,7.7,568.0,29.158689414422525,IT,MCS,-0.055718,0.072737,-0.040311,0.055842,0.058538,0.059423,0.076198,0.040760000000000005,0.042415,0.081462,0.05692100000000001
4.3,77.7,50,NF,7.7,1605.307159,29.158689414422525,IT,MCT,-1.807004,-1.890561,-1.452662,1.81722,1.92427,2.76331,3.72157,1.45628,1.62279,2.1464,3.84221
4.3,58.4,50,NF,7.7,800.0,29.158689414422525,IT,MMP1,-0.727174,-0.5519890000000001,-0.46666,0.7314430000000001,0.907411,1.06486,1.52132,0.467284,0.538222,1.20454,1.23226
4.3,51.5,50,NF,7.7,950.270475,29.158689414422525,IT,MNF,1.3926379999999998,1.044083,-0.832541,1.3943299999999998,1.71663,3.72878,3.88793,0.8376290000000001,1.14541,3.07461,1.8753
4.3,10.3,50,NF,7.7,513.523191,29.158689414422525,IT,MSC,-28.473077000000004,45.817642,-23.704042,29.0836,119.878,66.1052,63.6283,24.1113,50.4814,36.4862,41.8538
4.3,8.9,50,NF,7.7,325.321856,25.113428101114895,IT,MTR,16.904914,-25.881487,11.176827,17.0345,30.6742,75.6738,31.9137,11.1922,45.8912,31.2847,26.193
4.3,69.5,50,NF,7.7,555.0,25.113428101114895,IT,NCR,2.284069,2.045801,-0.520041,2.2942400000000003,2.54684,4.35377,6.47946,0.523675,0.678974,1.3451,1.70154
4.3,103.0,50,NF,7.7,466.863924,25.113428101114895,IT,PAN,-0.084104,0.115293,0.068031,0.084235,0.090403,0.104925,0.132578,0.06807,0.07184299999999999,0.085244,0.122119
4.3,6.9,50,NF,7.7,950.270475,25.113428101114895,IT,PCB,-72.911254,-251.680714,-29.638453,73.4948,115.15,235.109,153.313,29.6706,43.2689,78.8857,84.1812
4.3,37.7,50,NF,7.7,513.523191,25.113428101114895,IT,PGG,4.207267,4.631468,3.469639,4.21011,5.43945,8.76803,13.130999999999998,3.5253400000000004,4.39217,9.34483,8.26639
4.3,97.3,50,NF,7.7,1000.0,29.158689414422525,IT,PSC,-0.18859,0.175008,0.089973,0.188592,0.189292,0.188457,0.20653,0.08999,0.092633,0.103362,0.163367
4.3,18.8,50,NF,7.7,325.321856,29.158689414422525,IT,PZI1,-9.217183,7.883309,-4.099742,9.26704,10.5613,14.2853,24.5484,4.10685,6.28368,12.4512,9.16269
4.3,41.3,50,NF,7.7,170.0,29.158689414422525,IT,RTI,3.262196,2.577511,1.138932,3.26676,3.46474,4.48548,5.01732,1.14963,1.28666,1.80072,3.43267
4.3,70.2,50,NF,7.7,466.863924,29.158689414422525,IT,SCF,-2.456711,2.0189,1.220523,2.45796,2.86229,7.12372,8.55071,1.2289,1.40024,3.54131,4.55281
4.3,41.6,50,NF,7.7,752.0,29.158689414422525,IT,SDM,-2.290833,1.569287,-1.302176,2.29672,2.72113,3.26693,3.94849,1.30449,1.77667,2.44577,2.36087
4.3,120.6,50,NF,7.7,258.0,29.158689414422525,IT,SNG,-1.153178,-0.8904719999999999,0.468477,1.15459,1.17544,1.28235,1.49543,0.469098,0.474081,0.5259189999999999,0.757209
4.3,59.4,50,NF,7.7,543.050649,26.20824862247044,IT,SNI,1.6467580000000002,1.6952349999999998,-0.989217,1.65267,1.91456,3.99348,3.25557,0.99333,1.2506700000000002,2.40457,3.5895
4.3,48.5,50,NF,7.7,523.32225,26.20824862247044,IT,SNO,1.31279,-1.469306,-1.441982,1.31418,2.5336,5.2346,6.36419,1.4457,2.3923,4.26967,4.2708
4.3,142.7,50,NF,7.7,570.8751120000001,27.1762919854006,IT,SNS1,-0.25246,0.208929,-0.143318,0.25246,0.254291,0.255375,0.254437,0.143334,0.145542,0.14695,0.160632
4.3,12.3,50,NF,7.7,325.321856,30.625261098062623,IT,SPD,-14.209281,18.699923,-13.542635999999998,14.2616,16.7639,27.1639,32.8296,13.5469,15.6254,26.2316,23.7961
4.3,45.1,50,NF,7.7,635.5370019999999,30.625261098062623,IT,SPM,3.984664,3.77561,-1.789029,4.00624,6.54725,10.7716,7.82978,1.81413,3.78587,4.66345,5.1745800000000015
4.3,46.7,50,NF,7.7,674.396773,30.625261098062623,IT,SPO1,-2.282403,-2.114555,-1.5067959999999998,2.28369,2.6137200000000003,5.01138,5.06746,1.50774,1.99231,3.90916,4.73045
4.3,141.3,50,NF,7.7,473.90217800000005,30.625261098062623,IT,SSO,-0.103222,0.092733,-0.059086,0.103263,0.103774,0.104995,0.127096,0.05924,0.06156100000000001,0.073628,0.083639
4.3,188.6,50,NF,7.7,486.0,30.625261098062623,IT,STF,-0.025742,0.026745,-0.021299,0.025762,0.026548,0.030767000000000006,0.032179,0.021314,0.02206,0.02527,0.029904000000000007
4.3,78.5,50,NF,7.7,502.22436600000003,30.625261098062623,IT,SUL,-0.475032,-0.297187,0.296287,0.4754850000000001,0.529335,1.17387,1.53702,0.29904899999999995,0.401713,0.6644180000000001,0.8843280000000001
4.3,78.8,50,NF,7.7,1078.454688,30.625261098062623,IT,SULA,-0.756049,0.666876,0.441989,0.7615069999999999,0.815021,1.10401,1.3340299999999998,0.4422930000000001,0.524944,0.70705,0.8610629999999999
4.3,78.9,50,NF,7.7,495.26845499999996,30.625261098062623,IT,SULC,-0.733598,-0.496944,0.349661,0.734484,0.752212,0.756045,1.46317,0.351975,0.384875,0.64723,0.717615
4.3,78.5,50,NF,7.7,793.095014,30.625261098062623,IT,SULP,0.965793,-1.136457,-0.521382,0.966167,1.04616,1.74597,2.4656,0.521437,0.533085,0.757238,1.01664
4.3,34.5,50,NF,7.7,703.195692,30.625261098062623,IT,TER,3.368517,3.318375,1.694627,3.4345800000000004,5.8411,8.73806,9.39962,1.72775,4.95876,5.09641,3.62378
4.3,68.3,50,NF,7.7,583.269412,30.625261098062623,IT,TLN,-3.394133,1.865329,1.462974,3.41929,3.76185,4.9602900000000005,6.06305,1.46346,1.61135,3.35765,5.2710599999999985
4.3,74.5,50,NF,7.7,483.43027300000006,30.625261098062623,IT,TOD,-0.489637,-0.6826399999999999,0.496332,0.489804,0.534551,0.7676689999999999,0.8225389999999999,0.499042,0.522786,0.743463,0.730067
4.3,53.8,50,NF,7.7,691.488914,26.60260708146883,IT,TRE,1.316882,-1.756717,0.776185,1.32599,1.41196,3.06866,3.30372,0.7796529999999999,0.99755,1.50496,2.33592
4.3,32.2,50,NF,7.7,380.0,26.60260708146883,IT,TRL,4.933055,6.84198,-2.181122,4.95644,6.30836,12.8785,8.24592,2.18382,2.92585,4.74777,3.69605
4.3,52.0,50,NF,7.7,684.6329,26.60260708146883,IT,TRN1,1.166832,-0.90656,-0.633832,1.17114,1.34952,2.58033,2.38151,0.634606,0.901007,1.84387,1.50696
4.3,140.0,50,NF,7.7,445.19150099999996,26.60260708146883,IT,VNF1,-0.273079,0.158421,0.090586,0.27315700000000004,0.273996,0.276084,0.27883600000000003,0.090595,0.090964,0.091747,0.096565
4.3,127.2,50,NF,7.7,590.686202,26.04103252611501,IT,APEC,0.021818,0.026589,-0.02303,0.021828,0.023975,0.027572000000000003,0.035052,0.02303,0.023678,0.027983,0.037362
4.3,102.7,50,NF,7.7,609.427874,26.04103252611501,IT,ATFO,0.140079,0.18972,-0.098784,0.140542,0.14414100000000002,0.181078,0.329565,0.098821,0.106564,0.129537,0.18974
4.3,106.4,50,NF,7.7,743.3866780000001,26.04103252611501,IT,ATLO,-0.157589,-0.102509,-0.021476,0.157882,0.16621,0.20620700000000006,0.187751,0.0215,0.022973,0.027339,0.036985
4.3,118.4,50,NF,7.7,548.313154,26.04103252611501,IT,ATPC,-0.207226,0.181355,0.101558,0.207616,0.222861,0.288507,0.35835,0.101672,0.10911400000000003,0.124089,0.145992
4.3,100.4,50,NF,7.7,793.095014,26.04103252611501,IT,ATTE,0.123182,0.113164,-0.056654,0.123328,0.127405,0.171216,0.227238,0.05668,0.060782,0.073515,0.108037
4.3,112.1,50,NF,7.7,740.30138,26.04103252611501,IT,ATVO,0.107891,0.114891,-0.065357,0.10791,0.11463,0.114709,0.177817,0.065437,0.06793099999999999,0.076612,0.107527
4.3,160.0,50,NF,7.7,814.1711339999999,26.04103252611501,IT,BSSO,-0.036606,-0.04455,0.019251,0.036618,0.036796,0.037149,0.038061000000000005,0.019266,0.019457,0.019729,0.021258000000000003
4.3,134.1,50,NF,7.7,836.594795,26.04103252611501,IT,CAFI,-0.078293,0.073706,-0.058236,0.078293,0.079981,0.086139,0.106294,0.05829,0.058333,0.069753,0.079179
4.3,127.7,50,NF,7.7,277.0,26.04103252611501,IT,CDCA,-0.180354,0.299935,-0.142942,0.181,0.20837600000000006,0.235412,0.29308,0.14318499999999998,0.2051,0.196695,0.203603
4.3,116.7,50,NF,7.7,325.321856,26.20824862247044,IT,COR1,-0.489857,0.453884,-0.190729,0.491127,0.514342,0.627309,0.8187300000000001,0.190731,0.20787,0.24925300000000006,0.30443200000000004
4.3,44.2,50,NF,7.7,1605.307159,26.20824862247044,IT,FEMA,2.772475,-2.685969,-1.813009,2.81984,3.65664,5.4017800000000005,9.1583,1.82034,2.8101700000000003,3.74607,6.74693
4.3,39.2,50,NF,7.7,635.5370019999999,26.20824862247044,IT,FIAM,0.597679,-0.782929,0.48128,0.597681,0.6565310000000001,0.8175899999999999,1.25472,0.482565,0.507571,0.652373,0.685296
4.3,72.8,50,NF,7.7,817.7402950000001,26.20824862247044,IT,GAG1,1.051615,1.206749,1.500948,1.05551,1.22625,2.4753700000000003,2.91049,1.50876,1.79903,2.62073,5.34448
4.3,51.5,50,NF,7.7,466.863924,26.20824862247044,IT,GUMA,3.019943,-2.924912,1.893404,3.02003,3.73608,5.41936,6.23819,1.90377,2.71055,3.014,4.24723
4.3,83.5,50,NF,7.7,513.523191,26.20824862247044,IT,INTR,-0.16658199999999998,0.331008,0.189583,0.167549,0.18448,0.267497,0.494964,0.189693,0.207334,0.303945,0.389619
4.3,113.1,50,NF,7.7,286.0,26.20824862247044,IT,LAV9,0.443003,0.314986,-0.20893,0.443276,0.444756,0.464527,0.489779,0.20915300000000006,0.213554,0.226694,0.2747
4.3,61.6,50,NF,7.7,889.9050369999999,26.20824862247044,IT,MNTP,-4.8873120000000005,3.260827,1.552841,4.90945,5.49512,8.248289999999999,16.8555,1.57043,1.88906,4.71183,3.9928
4.3,95.8,50,NF,7.7,691.488914,37.99162763753118,IT,MURB,0.6310939999999999,0.571869,-0.241329,0.6347,0.638556,0.903914,0.892942,0.242295,0.248231,0.280857,0.353394
4.3,120.1,50,NF,7.7,325.321856,37.99162763753118,IT,PIEI,-0.151496,0.123855,-0.098105,0.152066,0.164468,0.302205,0.4629140000000001,0.098375,0.11415,0.223302,0.340159
4.3,172.7,50,NF,7.7,1605.307159,37.99162763753118,IT,PIGN,0.022562,-0.027459,0.012484,0.022584,0.022798,0.022579,0.022735,0.012489,0.012934,0.013434,0.016347
4.3,68.4,50,NF,7.7,635.5370019999999,37.99162763753118,IT,PIO1,0.346618,-0.511141,-0.253139,0.347059,0.396515,0.657862,1.0686,0.254319,0.33567,0.6091,0.633683
4.3,104.5,50,NF,7.7,817.7402950000001,37.99162763753118,IT,POFI,0.114407,-0.080325,0.062384,0.114423,0.11519,0.115105,0.116384,0.062433,0.063435,0.067093,0.074024
4.3,90.5,50,NF,7.7,466.863924,37.99162763753118,IT,PP3,0.788879,0.746697,0.511273,0.788966,0.820205,1.04839,1.98641,0.516558,0.572416,1.19314,1.72184
4.3,11.4,50,NF,7.7,684.6329,37.99162763753118,IT,RM33,-14.305018,16.408154,7.430891,14.3103,16.0471,38.4405,41.9785,7.52527,11.9372,18.2477,24.3121
4.3,123.2,50,NF,7.7,513.523191,37.99162763753118,IT,RNI2,-0.151443,0.09829,0.093528,0.151443,0.151713,0.152977,0.193652,0.093528,0.093851,0.095059,0.09758
4.3,115.3,50,NF,7.7,445.19150099999996,37.99162763753118,IT,SACS,0.112985,-0.149234,0.08899299999999999,0.113177,0.115994,0.130091,0.176738,0.089012,0.096089,0.091567,0.10631
4.3,66.3,50,NF,7.7,689.4292469999999,37.99162763753118,IT,SEF1,-1.107179,-1.155771,1.221826,1.11904,1.25952,1.73206,2.09273,1.22905,1.5618,2.47268,3.6681
4.3,122.7,50,NF,7.7,610.726629,37.99162763753118,IT,SENI,-1.100111,1.255917,0.236475,1.10073,1.11191,1.18382,1.429,0.236965,0.259131,0.27484400000000003,0.400934
4.3,77.7,50,NF,7.7,502.22436600000003,37.99162763753118,IT,SNTG,-0.044353,-0.049473,-0.020362,0.044533,0.06153,0.118474,0.14745899999999998,0.020514,0.030397000000000007,0.062108,0.068358
4.3,70.2,50,NF,7.7,470.94776500000006,37.99162763753118,IT,SSM1,0.944988,1.450984,0.913542,1.06154,0.802886,1.14941,1.78646,0.925603,1.13422,2.11777,3.29685
4.3,27.0,50,NF,7.7,889.9050369999999,37.99162763753118,IT,TERO,-8.563107,8.902936,-3.408407,8.59389,14.7542,17.5073,17.4131,3.46084,8.0859,10.5562,9.92889
4.3,79.0,50,NF,7.7,703.195692,37.99162763753118,IT,TRE1,-2.076446,1.332826,-0.983995,2.07876,2.16558,2.71341,4.13806,0.985698,1.07503,1.97199,4.12142
4.3,153.7,50,NF,7.7,758.633776,28.36104310898957,IT,VAGA,-0.026496,-0.051126,-0.020336,0.026517,0.026918,0.028281,0.041535,0.02035,0.021101,0.023674,0.030569
4.3,29.3,50,NF,7.7,325.321856,28.36104310898957,IT,AQU,-1.642019,-2.079325,-1.418034,1.6420400000000002,1.8716,2.87256,5.61952,1.41915,1.80914,1.6342299999999998,2.4854
5.3,86.6,50,NF,8.0,1605.307159,28.36104310898957,IT,0CAN,-2.671154,2.66562,1.535112,2.67607,3.28281,6.75758,8.34469,1.54429,1.98151,3.87627,5.92801
5.3,87.1,50,NF,8.0,635.5370019999999,28.36104310898957,IT,0UM8,4.458819,3.902905000000001,-2.715154,4.46185,4.52395,4.66081,5.21593,2.71542,2.73405,3.03242,3.22431
5.3,20.9,50,NF,8.0,670.0,28.36104310898957,IT,AMT,105.57946,-93.275913,63.773575,106.044,117.833,183.121,245.202,64.4104,99.9769,119.408,111.307
5.3,93.5,50,NF,8.0,466.863924,28.36104310898957,IT,ANB,-9.528507,-6.06996,-4.58444,9.52854,9.76506,10.5611,16.9244,4.58654,4.7419400000000005,5.56833,5.40266
5.3,42.0,50,NF,8.0,513.523191,28.36104310898957,IT,ANT,-11.767787,-11.203886,4.853754,11.7846,12.82,12.2946,14.4714,4.85738,5.76159,7.05685,9.18204
5.3,48.7,50,NF,8.0,689.4292469999999,28.36104310898957,IT,AQF,13.326035999999998,15.629067,-11.680096,13.3911,15.1783,28.4984,29.33,11.6926,12.6898,25.3454,22.678
5.3,49.0,50,NF,8.0,696.0,28.36104310898957,IT,AQG,12.960896,-15.465279,6.726562,12.9715,13.8015,21.698,34.351,6.73252,8.09382,14.1053,10.7284
5.3,53.8,50,NF,8.0,705.0,29.158689414422525,IT,AQK,10.588054,-11.352379,-9.632899,10.5889,11.4534,19.3276,21.2683,9.66257,11.8315,14.0115,16.551
5.3,48.7,50,NF,8.0,474.0,29.158689414422525,IT,AQV,16.430198,18.693005,-5.510164,16.4546,17.787,31.3066,50.3038,5.56787,9.07791,18.6383,15.2967
5.3,54.6,50,NF,8.0,635.5370019999999,29.158689414422525,IT,ASS,11.201217,-9.168367,-4.413739,11.2024,11.9671,14.6172,22.3493,4.44955,5.05492,7.542789999999999,17.7742
5.3,248.1,50,NF,8.0,817.7402950000001,29.158689414422525,IT,AVL,0.17366099999999998,-0.189571,0.143398,0.173679,0.174571,0.180712,0.177431,0.143476,0.152973,0.147231,0.143816
5.3,87.9,50,NF,8.0,199.0,29.158689414422525,IT,AVZ,-3.773883,-5.892525,2.703216,3.77626,3.81767,3.8487,4.1827,2.70482,2.7772,2.90617,3.2433400000000003
5.3,153.9,50,NF,8.0,829.0,29.158689414422525,IT,BGR,-0.532524,0.410305,-0.339041,0.532805,0.538623,0.552718,0.572635,0.33920300000000003,0.341638,0.34786300000000003,0.368656
5.3,63.3,50,NF,8.0,444.0,29.158689414422525,IT,BRS,12.658214,10.32061,-12.028628,12.668,13.0691,17.8889,27.0412,12.0344,16.6058,32.0816,38.0756
5.3,87.8,50,NF,8.0,889.9050369999999,29.158689414422525,IT,BSS,-3.128834,3.717214,2.197271,3.13226,3.2341,3.99523,6.20657,2.19727,2.22473,3.1716,5.5175800000000015
5.3,46.8,50,NF,8.0,211.0,29.914875518521193,IT,BVG,-12.797816,15.561068,-11.878239,12.8485,13.7403,25.8288,39.6955,11.8983,13.6369,25.6601,31.6701
5.3,98.3,50,NF,8.0,316.0,29.914875518521193,IT,CCT,4.858788,4.478033,-2.375314,4.8588,4.8922,5.0785,5.14167,2.37761,2.37869,3.1952700000000003,3.3249800000000005
5.3,33.0,50,NF,8.0,145.0,29.914875518521193,IT,CLF,-21.081485,38.488456,24.80801,21.2556,24.2714,47.3538,59.9747,24.8902,29.7746,47.4635,58.2388
5.3,84.2,50,NF,8.0,817.7402950000001,29.914875518521193,IT,CLN,1.78994,1.7509740000000005,1.062224,1.79182,1.81049,1.80405,2.56338,1.06355,1.1869,1.80045,1.96548
5.3,184.5,50,NF,8.0,466.863924,29.914875518521193,IT,CMB,0.302192,0.321282,-0.299933,0.302192,0.303508,0.304704,0.311162,0.299977,0.302965,0.303119,0.305597
5.3,264.6,50,NF,8.0,513.523191,29.914875518521193,IT,CME,-0.155474,-0.194247,0.107984,0.15559,0.159207,0.172683,0.215572,0.111451,0.123473,0.168499,0.226435
5.3,76.4,50,NF,8.0,732.0,29.914875518521193,IT,CPS,-4.025981,-3.308322,2.689334,4.03651,4.65522,5.0488,7.5853100000000016,2.70078,3.5576,6.871289999999999,7.1452100000000005
5.3,287.3,50,NF,8.0,889.9050369999999,29.914875518521193,IT,CRP,-0.180402,-0.17575,-0.08236900000000001,0.180468,0.185549,0.191502,0.204358,0.08237,0.100251,0.180753,0.177125
5.3,51.6,50,NF,8.0,572.9440089999999,26.773429190944697,IT,CSA,-15.894645,-13.01721,-6.304942,15.9224,16.6589,19.2523,28.833,6.3209800000000005,7.3218,11.6108,20.7095
5.3,13.9,50,NF,8.0,698.0,26.773429190944697,IT,CSC,-51.750619,58.514501,41.393114,51.817,77.3549,115.758,152.202,41.7253,69.437,90.3778,125.831
5.3,94.0,50,NF,8.0,466.0,26.773429190944697,IT,CSD,-3.527969,3.019637,2.298314,3.52937,3.68782,4.1472,5.5831,2.3092200000000003,2.43325,2.89457,3.92342
5.3,166.5,50,NF,8.0,541.0,26.773429190944697,IT,CSN,-1.367628,1.196128,-0.402546,1.36839,1.39283,1.5271,1.62329,0.403335,0.417314,0.815364,0.6860430000000001
5.3,77.0,50,NF,8.0,773.7309700000001,26.773429190944697,IT,CSO1,4.326509,-2.7268830000000004,2.416648,4.32824,4.39913,4.50513,4.70918,2.41733,2.46191,2.5537,2.8502400000000003
5.3,155.4,50,NF,8.0,648.0,26.773429190944697,IT,CSS,0.7732,-0.7396050000000001,-0.416112,0.773596,0.783283,0.808864,0.8375389999999999,0.416115,0.415115,0.420854,0.429285
5.3,47.9,50,NF,8.0,407.0,26.773429190944697,IT,CTD,19.368621,-15.556947,6.532003,19.3827,20.6498,24.1191,34.4692,6.53861,7.6441,10.2638,14.2014
5.3,154.3,50,NF,8.0,473.90217800000005,25.27468781341547,IT,CVM,0.121014,0.109624,-0.090754,0.121062,0.13106700000000002,0.126021,0.161166,0.090957,0.093299,0.128899,0.177626
5.3,165.5,50,NF,8.0,610.726629,25.27468781341547,IT,DUR,-1.042747,0.6374920000000001,-0.248343,1.04308,1.09094,1.07873,1.19958,0.248343,0.257151,0.252736,0.259035
5.3,195.8,50,NF,8.0,292.0,25.27468781341547,IT,FAZ,-0.6273350000000001,0.664358,0.279577,0.627635,0.640921,0.653502,0.693175,0.280912,0.290394,0.50363,0.483934
5.3,64.3,50,NF,8.0,793.095014,25.27468781341547,IT,FBR,-10.666386,-13.042023,7.103199000000001,10.7228,14.4285,23.8895,23.2994,7.11101,9.46162,15.2636,19.1744
5.3,188.2,50,NF,8.0,703.195692,25.27468781341547,IT,FIE,0.147703,0.195287,0.10723599999999997,0.147793,0.151337,0.15976300000000002,0.186062,0.107754,0.120178,0.130854,0.271313
5.3,58.3,50,NF,8.0,790.0,25.27468781341547,IT,FMG,-5.129873,6.665610000000001,4.261839,5.161580000000002,5.90672,8.62202,10.6861,4.2619099999999985,5.51242,7.2974,10.1366
5.3,33.3,50,NF,8.0,814.1711339999999,25.27468781341547,IT,FOC,174.533323,-157.538828,70.484734,177.40200000000004,219.555,449.263,614.8969999999998,71.1535,110.271,164.84900000000005,363.352
5.3,35.7,50,NF,8.0,836.594795,25.27468781341547,IT,FOS,-18.66391,20.669297,13.671819,18.6665,24.9972,53.6392,56.1329,13.8073,16.4335,34.5868,47.2742
5.3,77.3,50,NF,8.0,346.100367,25.27468781341547,IT,GBB,4.234380000000002,-4.5809190000000015,-3.063413,4.23473,4.67526,5.61336,9.02719,3.06955,3.88068,4.9287800000000015,5.62079
5.3,78.3,50,NF,8.0,946.2077009999999,29.914875518521193,IT,GBC,-1.887321,-2.563169,-1.6812919999999998,1.88863,1.98252,2.75835,4.5178,1.6869,1.81098,2.91767,3.12708
5.3,73.8,50,NF,8.0,224.0,29.914875518521193,IT,GBP,-6.883622,8.982547,-5.233549,6.88529,7.066139999999999,8.3298,10.9404,5.2485,5.66171,7.0392600000000005,9.16185
5.3,57.2,50,NF,8.0,695.873582,29.914875518521193,IT,GLT,3.76023,-3.405097,-4.206581,3.76037,4.3684,7.57567,9.89767,4.20669,5.03235,9.94414,8.43423
5.3,47.5,50,NF,8.0,428.31322800000004,29.914875518521193,IT,GNU,-13.311724,-14.875225,-7.525492999999999,13.3414,16.0708,23.2549,34.4547,7.52563,8.2488,9.60389,15.9773
5.3,51.2,50,NF,8.0,492.0,29.914875518521193,IT,GSA,21.5735,-21.319033,9.78084,21.7404,32.6276,92.8642,58.3526,9.91573,18.4077,21.9091,19.9831
5.3,30.0,50,NF,8.0,1091.0,29.914875518521193,IT,LSS,-18.920964,-17.115849,-10.9105,18.9321,20.444000000000006,34.909,44.7098,10.9122,13.3477,24.3407,29.3654
5.3,158.1,50,NF,8.0,568.0,29.914875518521193,IT,MCS,-0.560126,0.8723200000000001,-0.36436,0.560472,0.578903,0.604718,0.739726,0.364876,0.379832,0.429373,0.498145
5.3,59.7,50,NF,8.0,705.516993,29.914875518521193,IT,MCT,20.711344,-33.475403,16.152397,20.7309,21.6928,29.1238,26.7022,16.1804,18.8016,23.3009,28.0911
5.3,288.0,50,NF,8.0,415.0,27.06057372140953,IT,MLF,0.158662,0.174371,-0.099314,0.158992,0.182368,0.180004,0.214479,0.099331,0.109132,0.11958,0.159813
5.3,68.8,50,NF,8.0,800.0,27.06057372140953,IT,MMP1,5.23688,5.596369,3.718545,5.24116,5.78725,6.21055,11.8864,3.73793,4.3082400000000005,7.0274100000000015,9.99095
5.3,29.8,50,NF,8.0,379.133594,27.06057372140953,IT,MNF,21.247446,-18.041525,19.937511,21.2486,22.1406,28.4735,38.4431,19.9554,27.3216,33.097,30.4207
5.3,261.3,50,NF,8.0,874.354353,27.06057372140953,IT,MNG,-0.531885,-0.47723,0.232497,0.53213,0.538369,0.565988,0.6613829999999999,0.232865,0.239838,0.279599,0.363185
5.3,33.7,50,NF,8.0,332.605,27.06057372140953,IT,MSC,24.423551,-22.866697,-12.818281,24.5109,56.875,64.2602,51.842,12.988,19.8388,29.3224,28.5119
5.3,33.8,50,NF,8.0,334.746747,27.06057372140953,IT,MSCT,23.671863,-23.415783,-12.676424,23.727,42.6209,61.9253,52.4022,12.775,16.8292,25.0301,28.8593
5.3,52.1,50,NF,8.0,579.0,27.06057372140953,IT,MTL,16.364669,15.188706,7.8861919999999985,16.3973,18.3881,25.6074,52.2484,7.972339999999999,10.255,18.0268,22.7616
5.3,30.8,50,NF,8.0,609.013513,27.06057372140953,IT,MTR,-29.503317,30.473515000000006,13.72038,29.9533,38.9097,116.816,52.6062,13.7215,42.2372,35.394,30.9132
5.3,75.4,50,NF,8.0,1046.0,27.06057372140953,IT,MVB,-1.430117,2.224894,0.966638,1.43502,1.6378,3.18344,5.16445,0.9678,1.12964,1.98149,2.13919
5.3,237.3,50,NF,8.0,961.069861,27.06057372140953,IT,NAP,0.395364,0.387083,-0.209903,0.395373,0.395877,0.396008,0.395948,0.209906,0.21154,0.212323,0.214429
5.3,46.4,50,NF,8.0,555.0,27.06057372140953,IT,NCR,49.475005,-43.891015,-16.075789,49.8813,62.78,73.4268,126.066,16.0969,27.7613,29.3498,43.9117
5.3,4.4,50,NF,8.0,498.0,27.06057372140953,IT,NRC,-167.00925700000005,190.801722,130.053939,167.155,186.28,233.405,280.159,130.058,229.033,318.324,340.8119999999999
